철도운영기관명,선명,역명,출구번호,출구별 주요시설명
서울교통공사,2호선,강변(동서울터미널),4,성동초등학교
서울교통공사,2호선,강변(동서울터미널),4,우성아파트
서울교통공사,2호선,강변(동서울터미널),4,서울 광진우체국
서울교통공사,2호선,강변(동서울터미널),4,광진학교
서울교통공사,2호선,강변(동서울터미널),4,구남초등학교
서울교통공사,2호선,강변(동서울터미널),4,서울광진학교
서울교통공사,2호선,강변(동서울터미널),4,동서울터미널
서울교통공사,2호선,강변(동서울터미널),4,서울광진학교
서울교통공사,2호선,강변(동서울터미널),4,현대아파트7단지
서울교통공사,2호선,강변(동서울터미널),4,서울구남초등학교
서울교통공사,2호선,강변(동서울터미널),4,동서울종합터미널
서울교통공사,2호선,강변(동서울터미널),4,동서울 관광호텔
서울교통공사,2호선,건대입구,1,한라병원
서울교통공사,2호선,건대입구,1,화양동 행정복지센터
서울교통공사,2호선,건대입구,1,화양치안센터
서울교통공사,2호선,건대입구,1,한림포스빌
서울교통공사,2호선,건대입구,1,화양동파출소
서울교통공사,2호선,건대입구,1,화양시장
서울교통공사,2호선,건대입구,2,어린이대공원
서울교통공사,2호선,건대입구,2,기업은행건대역지점
서울교통공사,2호선,건대입구,2,건국대학교
서울교통공사,2호선,건대입구,2,화양초등학교
서울교통공사,2호선,건대입구,3,건국대학교병원
서울교통공사,2호선,건대입구,4,성수우체국
서울교통공사,2호선,건대입구,5,한강아남아파트
서울교통공사,2호선,건대입구,5,한강극동아파트
서울교통공사,2호선,건대입구,5,자양중/고등학교
서울교통공사,2호선,건대입구,5,동자초등학교
서울교통공사,2호선,건대입구,5,신양초등학교
서울교통공사,2호선,건대입구,5,이마트
서울교통공사,2호선,건대입구,5,롯데백화점
서울교통공사,2호선,건대입구,5,더 스타시티
서울교통공사,2호선,건대입구,5,자양3차우성아파트
서울교통공사,2호선,건대입구,5,광진구회의
서울교통공사,2호선,건대입구,5,노륜산시장
서울교통공사,2호선,건대입구,5,KCC아파트
서울교통공사,2호선,건대입구,5,광진문화예술회관
서울교통공사,2호선,건대입구,5,동자초등학교
서울교통공사,2호선,건대입구,5,한강시민공원(뚝섬입구)
서울교통공사,2호선,건대입구,5,자양중/고교
서울교통공사,2호선,건대입구,5,신양초등학교
서울교통공사,2호선,건대입구,6,영동대교
서울교통공사,2호선,건대입구,6,조양시장
서울교통공사,2호선,건대입구,6,여성능력개발원
서울교통공사,2호선,건대입구,6,노유1동 행정복지센터
서울교통공사,2호선,교대(법원·검찰청),1,서초아남아파트
서울교통공사,2호선,교대(법원·검찰청),1,서초삼성래미안아파트
서울교통공사,2호선,교대(법원·검찰청),1,서초한일아파트
서울교통공사,2호선,교대(법원·검찰청),1,농협
서울교통공사,2호선,교대(법원·검찰청),1,소망빌딩프로비스타호텔
서울교통공사,2호선,교대(법원·검찰청),1,정보통신공제조합
서울교통공사,2호선,교대(법원·검찰청),1,한국회계학원
서울교통공사,2호선,교대(법원·검찰청),10,검찰청
서울교통공사,2호선,교대(법원·검찰청),10,법원정문
서울교통공사,2호선,교대(법원·검찰청),10,대법원
서울교통공사,2호선,교대(법원·검찰청),10,대한법률구조공단
서울교통공사,2호선,교대(법원·검찰청),10,석정
서울교통공사,2호선,교대(법원·검찰청),10,남촌빌딩
서울교통공사,2호선,교대(법원·검찰청),11,법원후문
서울교통공사,2호선,교대(법원·검찰청),11,서울지방고등법원
서울교통공사,2호선,교대(법원·검찰청),11,하이마트빌딩
서울교통공사,2호선,교대(법원·검찰청),12,반서치안센터
서울교통공사,2호선,교대(법원·검찰청),13,서초1동
서울교통공사,2호선,교대(법원·검찰청),13,서울교육대학교
서울교통공사,2호선,교대(법원·검찰청),13,서울교대부설초등학교
서울교통공사,2호선,교대(법원·검찰청),14,서초3동
서울교통공사,2호선,교대(법원·검찰청),14,외환은행 서초동
서울교통공사,2호선,교대(법원·검찰청),14,남부터미널방면
서울교통공사,2호선,교대(법원·검찰청),2,서울교대부설초교
서울교통공사,2호선,교대(법원·검찰청),2,서울교육대학교
서울교통공사,2호선,교대(법원·검찰청),2,청운빌딩
서울교통공사,2호선,교대(법원·검찰청),3,법원
서울교통공사,2호선,교대(법원·검찰청),3,검찰청
서울교통공사,2호선,교대(법원·검찰청),3,재영빌딩
서울교통공사,2호선,교대(법원·검찰청),4,서초래미안아파트
서울교통공사,2호선,교대(법원·검찰청),4,삼익아파트
서울교통공사,2호선,교대(법원·검찰청),4,유원아파트
서울교통공사,2호선,교대(법원·검찰청),4,금호아파트
서울교통공사,2호선,교대(법원·검찰청),4,장안빌딩
서울교통공사,2호선,교대(법원·검찰청),5,서울교육대학교
서울교통공사,2호선,교대(법원·검찰청),5,블루힐
서울교통공사,2호선,교대(법원·검찰청),5,인앤인빌딩
서울교통공사,2호선,교대(법원·검찰청),5,서초1동 행정복지센터
서울교통공사,2호선,교대(법원·검찰청),6,우림빌딩
서울교통공사,2호선,교대(법원·검찰청),6,아크로비스타아파트
서울교통공사,2호선,교대(법원·검찰청),7,삼풍아파트
서울교통공사,2호선,교대(법원·검찰청),7,서초래미안
서울교통공사,2호선,교대(법원·검찰청),7,유원아파트
서울교통공사,2호선,교대(법원·검찰청),7,삼익아파트
서울교통공사,2호선,교대(법원·검찰청),7,동일빌딩
서울교통공사,2호선,교대(법원·검찰청),7,금호아파트
서울교통공사,2호선,교대(법원·검찰청),8,서초프라자
서울교통공사,2호선,교대(법원·검찰청),9,태양빌딩
서울교통공사,2호선,구로디지털단지,1,금천세무서
서울교통공사,2호선,구로디지털단지,1,강남아파트
서울교통공사,2호선,구로디지털단지,1,미성아파트
서울교통공사,2호선,구로디지털단지,1,한국원자력문화재단
서울교통공사,2호선,구로디지털단지,1,구로디지털단지헌혈의집
서울교통공사,2호선,구로디지털단지,1,연희미용고등학교
서울교통공사,2호선,구로디지털단지,1,금천경찰서
서울교통공사,2호선,구로디지털단지,2,극동아파트
서울교통공사,2호선,구로디지털단지,2,한국산업단지공단
서울교통공사,2호선,구로디지털단지,2,기업은행
서울교통공사,2호선,구로디지털단지,2,구로공단우체국
서울교통공사,2호선,구로디지털단지,3,대륭포스트타워2/3차
서울교통공사,2호선,구로디지털단지,3,이마트
서울교통공사,2호선,구로디지털단지,3,구로디지털단지우체국
서울교통공사,2호선,구로디지털단지,3,한국산업단지공단
서울교통공사,2호선,구로디지털단지,3,근로복지공단서울관악지사
서울교통공사,2호선,구로디지털단지,3,서울지방노동청서울관학지청
서울교통공사,2호선,구로디지털단지,3,현대아파트
서울교통공사,2호선,구로디지털단지,3,한국산업기술시험원
서울교통공사,2호선,구로디지털단지,4,대림2동 행정복지센터
서울교통공사,2호선,구로디지털단지,5,영림초등학교
서울교통공사,2호선,구로디지털단지,5,BYC
서울교통공사,2호선,구로디지털단지,5,대림 우체국
서울교통공사,2호선,구로디지털단지,5,LG자이
서울교통공사,2호선,구로디지털단지,6,대한광업진흥공사
서울교통공사,2호선,구로디지털단지,6,무림아파트
서울교통공사,2호선,구로디지털단지,6,대림시장
서울교통공사,2호선,구로디지털단지,6,대림중학교
서울교통공사,2호선,구로디지털단지,6,성원쌍떼빌
서울교통공사,2호선,구의(광진구청),1,건대부속중/고등학교
서울교통공사,2호선,구의(광진구청),1,동대부속중/고등학교
서울교통공사,2호선,구의(광진구청),1,광진경찰서
서울교통공사,2호선,구의(광진구청),1,광진구청
서울교통공사,2호선,구의(광진구청),1,광진소방서
서울교통공사,2호선,구의(광진구청),1,웨딩캐슬
서울교통공사,2호선,구의(광진구청),1,구의사거리
서울교통공사,2호선,구의(광진구청),2,구의시장
서울교통공사,2호선,구의(광진구청),2,새한아파트
서울교통공사,2호선,구의(광진구청),3,서울동부지원
서울교통공사,2호선,구의(광진구청),3,KT
서울교통공사,2호선,구의(광진구청),3,구남초등학교
서울교통공사,2호선,구의(광진구청),3,서울광진학교
서울교통공사,2호선,구의(광진구청),3,광진우체국
서울교통공사,2호선,구의(광진구청),3,서울동부지방검찰청
서울교통공사,2호선,구의(광진구청),3,우편물류센타
서울교통공사,2호선,구의(광진구청),4,우편집중국
서울교통공사,2호선,구의(광진구청),4,잠실대교
서울교통공사,2호선,구의(광진구청),4,대한법률구조공단
서울교통공사,2호선,구의(광진구청),4,혜민병원
서울교통공사,2호선,구의(광진구청),4,정통부지식정보센터
서울교통공사,2호선,구의(광진구청),4,자양초등학교
서울교통공사,2호선,구의(광진구청),4,자양사거리
서울교통공사,2호선,까치산,1,화곡1동파출소
서울교통공사,2호선,까치산,1,화곡8동 행정복지센터
서울교통공사,2호선,까치산,2,신정초등학교
서울교통공사,2호선,까치산,2,화곡2동 행정복지센터
서울교통공사,2호선,까치산,2,화곡2동 파출소
서울교통공사,2호선,까치산,3,화곡1동 행정복지센터
서울교통공사,2호선,까치산,4,중앙하이츠아파트
서울교통공사,2호선,까치산,4,화곡7동 행정복지센터
서울교통공사,2호선,낙성대,1,신한은행
서울교통공사,2호선,낙성대,1,봉천11동치안센터
서울교통공사,2호선,낙성대,1,까치고개
서울교통공사,2호선,낙성대,1,은천아파트
서울교통공사,2호선,낙성대,1,인헌고등학교
서울교통공사,2호선,낙성대,1,인헌중학교
서울교통공사,2호선,낙성대,1,원당시장
서울교통공사,2호선,낙성대,2,인헌동
서울교통공사,2호선,낙성대,3,국민연금관악동작지사
서울교통공사,2호선,낙성대,3,장애인공단
서울교통공사,2호선,낙성대,3,국민은행
서울교통공사,2호선,낙성대,3,삼성애니콜센터
서울교통공사,2호선,낙성대,4,김철신정형외과
서울교통공사,2호선,낙성대,4,서울특별시과학전시관
서울교통공사,2호선,낙성대,4,관악구민종합체육센터
서울교통공사,2호선,낙성대,4,낙성대 지구대
서울교통공사,2호선,낙성대,4,관악구시설관리공단
서울교통공사,2호선,낙성대,4,낙성대동
서울교통공사,2호선,낙성대,4,인헌초등학교
서울교통공사,2호선,낙성대,4,서울대공원방면
서울교통공사,2호선,낙성대,4,호암생활관
서울교통공사,2호선,낙성대,4,행운동 행정복지민센터
서울교통공사,2호선,낙성대,4,하나은행
서울교통공사,2호선,낙성대,5,관악중학교
서울교통공사,2호선,낙성대,5,동작고교
