경로_승객수,국가유공자_승객수,기준일자,대학생_승객수,승차_역,승차_호선,어린이_승객수,외국인경로_승객수,일반_승객수,장애인_승객수,직원_승객수,청소년_승객수,총_승객수,하차_역,하차_호선
11,0,2023-12-31,0,대치,3호선,4,0,13,1,0,2,31,삼성(무역센터),2호선
11,0,2023-12-31,0,대화,3호선,0,0,16,1,0,1,29,회현(남대문시장),4호선
11,0,2023-12-31,0,대흥(서강대앞),6호선,7,0,72,1,0,8,99,광화문(세종문화회관),5호선
11,0,2023-12-31,0,대흥(서강대앞),6호선,0,0,19,0,0,1,31,동묘앞,6호선
11,0,2023-12-31,0,대흥(서강대앞),6호선,1,0,43,4,0,2,61,연신내,3호선
11,1,2023-12-31,0,대흥(서강대앞),6호선,0,0,20,1,0,0,33,증산(명지대앞),6호선
11,0,2023-12-31,0,도봉,1호선,0,0,6,0,0,0,17,도봉산,7호선
11,0,2023-12-31,0,도봉,1호선,0,0,17,1,0,1,30,종로5가,1호선
11,0,2023-12-31,0,도봉산,7호선,1,0,8,2,0,0,22,망월사,1호선
11,0,2023-12-31,0,도봉산,1호선,0,0,12,1,0,0,24,석계,6호선
11,0,2023-12-31,0,도봉산,7호선,0,0,9,0,0,0,20,수유(강북구청),4호선
11,0,2023-12-31,0,도봉산,1호선,3,0,75,2,0,4,95,종각,1호선
11,1,2023-12-31,0,도봉산,1호선,1,0,13,0,0,0,26,중곡,7호선
11,1,2023-12-31,0,도봉산,7호선,1,0,22,6,0,0,41,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,도봉산,1호선,4,0,35,0,0,0,50,태릉입구,7호선
11,0,2023-12-31,0,독바위,6호선,0,0,16,2,0,3,32,증산(명지대앞),6호선
11,1,2023-12-31,0,독산,1호선,0,0,20,4,0,1,37,동묘앞,1호선
11,0,2023-12-31,0,독산,1호선,1,0,83,1,0,2,98,서울역,1호선
11,0,2023-12-31,0,독산,1호선,0,0,15,4,0,0,30,제기동,1호선
11,0,2023-12-31,0,독산,1호선,2,0,31,0,0,1,45,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,돌곶이,6호선,2,0,18,1,0,1,33,마들,7호선
11,2,2023-12-31,0,돌곶이,6호선,1,0,30,1,0,0,45,먹골,7호선
11,0,2023-12-31,0,돌곶이,6호선,0,0,10,2,0,0,23,방학,1호선
11,0,2023-12-31,0,돌곶이,6호선,2,0,4,0,0,1,18,신이문,1호선
11,0,2023-12-31,0,돌곶이,6호선,0,0,2,1,0,0,14,제기동,1호선
11,0,2023-12-31,0,돌곶이,6호선,2,0,18,0,0,0,31,종로3가,1호선
11,0,2023-12-31,0,동대문,1호선,0,0,31,2,0,0,44,금정,1호선
11,0,2023-12-31,0,동대문,1호선,1,0,5,1,0,1,19,병점,1호선
11,0,2023-12-31,0,동대문,4호선,2,0,53,0,0,3,69,석계,1호선
11,0,2023-12-31,0,동대문,4호선,2,0,92,0,0,0,105,신설동,1호선
11,0,2023-12-31,0,동대문,1호선,0,0,24,2,0,1,38,역곡,1호선
11,1,2023-12-31,0,동대문,1호선,5,0,65,6,0,3,91,종로3가,3호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,4,0,133,6,0,2,156,까치산,5호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),2호선,4,4,137,6,0,3,165,대림(구로구청),2호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,3,0,59,1,0,3,77,서대문,5호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,1,0,36,0,0,4,52,신정(은행정),5호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,0,0,57,0,0,1,69,연신내,3호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,3,0,171,1,0,7,193,장한평,5호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,11,0,139,1,0,3,165,창동,4호선
11,0,2023-12-31,0,동대문역사문화공원(DDP),4호선,0,0,50,0,0,3,64,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,동대입구,3호선,1,0,62,3,0,1,78,종로3가,1호선
11,0,2023-12-31,0,동묘앞,1호선,0,0,10,12,0,0,33,가양,9호선
11,0,2023-12-31,0,동묘앞,1호선,1,0,5,1,0,0,18,구산,6호선
11,0,2023-12-31,0,동묘앞,1호선,1,0,13,0,0,1,26,구파발,3호선
11,1,2023-12-31,0,동묘앞,1호선,0,0,11,2,0,2,27,덕정,1호선
11,1,2023-12-31,0,동묘앞,1호선,0,0,6,2,0,1,21,돌곶이,6호선
11,0,2023-12-31,0,동묘앞,1호선,0,0,7,1,0,0,19,백운,1호선
11,0,2023-12-31,0,동묘앞,6호선,0,0,8,4,0,1,24,신금호,5호선
11,0,2023-12-31,0,동묘앞,1호선,0,0,0,3,0,0,14,양천구청,2호선
11,0,2023-12-31,0,동묘앞,1호선,0,0,5,1,0,1,18,중동,1호선
11,0,2023-12-31,0,동묘앞,1호선,0,0,4,1,0,0,16,효창공원앞,6호선
11,0,2023-12-31,0,동암,1호선,1,0,14,2,0,1,29,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,동인천,1호선,0,0,15,0,0,0,26,종로5가,1호선
11,0,2023-12-31,0,동작(현충원),9호선,0,0,9,0,0,1,21,고속터미널,9호선
11,0,2023-12-31,0,둔촌동,5호선,1,0,8,1,0,1,22,강일,5호선
11,0,2023-12-31,0,둔촌동,5호선,1,0,14,3,0,1,30,하남시청(덕풍·신장),5호선
11,0,2023-12-31,0,디지털미디어시티,6호선,0,0,14,0,0,1,26,신촌,2호선
11,0,2023-12-31,0,뚝섬유원지,7호선,4,0,98,0,0,4,117,논현,7호선
11,0,2023-12-31,0,뚝섬유원지,7호선,1,0,17,1,0,1,31,도봉산,7호선
11,0,2023-12-31,0,마곡나루(서울식물원),9호선,6,0,83,1,0,5,106,염창,9호선
11,1,2023-12-31,0,마곡나루(서울식물원),9호선,1,0,47,3,0,1,64,증미,9호선
11,0,2023-12-31,0,마들,7호선,0,0,9,1,0,0,21,제기동,1호선
11,0,2023-12-31,0,마들,7호선,1,0,64,4,0,3,83,청담,7호선
11,0,2023-12-31,0,마들,7호선,1,0,25,2,0,4,43,청량리(서울시립대입구),1호선
11,1,2023-12-31,0,마장,5호선,3,0,51,3,0,7,76,종로3가,5호선
11,0,2023-12-31,0,마천,5호선,1,0,25,4,0,3,44,마천,5호선
11,0,2023-12-31,0,마천,5호선,1,0,13,2,0,2,29,명일,5호선
11,0,2023-12-31,0,마천,5호선,7,0,40,4,0,12,74,잠실(송파구청),8호선
11,0,2023-12-31,0,마포,5호선,1,0,67,2,0,0,81,까치산,5호선
11,0,2023-12-31,0,마포,5호선,2,0,49,2,0,2,66,목동,5호선
11,0,2023-12-31,0,마포,5호선,7,0,96,1,0,0,115,을지로입구,2호선
11,0,2023-12-31,0,마포구청,6호선,0,0,7,2,0,0,20,애오개,5호선
11,0,2023-12-31,0,마포구청,6호선,0,0,55,3,0,1,70,역촌,6호선
11,0,2023-12-31,0,마포구청,6호선,0,0,31,3,0,1,46,종로3가,5호선
11,0,2023-12-31,0,마포구청,6호선,0,0,30,2,0,0,43,회현(남대문시장),4호선
11,0,2023-12-31,0,망원,6호선,1,0,26,1,0,4,43,동묘앞,6호선
11,0,2023-12-31,0,망원,6호선,0,0,65,2,0,4,82,효창공원앞,6호선
11,0,2023-12-31,0,망월사,1호선,0,0,17,6,0,1,35,동묘앞,1호선
11,0,2023-12-31,0,망월사,1호선,0,0,13,3,0,0,27,미아(서울사이버대학),4호선
11,1,2023-12-31,0,망월사,1호선,1,0,25,0,0,3,41,중계,7호선
11,0,2023-12-31,0,먹골,7호선,1,0,65,0,0,3,80,군자(능동),7호선
11,0,2023-12-31,0,면목,7호선,4,0,62,1,0,3,81,광화문(세종문화회관),5호선
11,0,2023-12-31,0,면목,7호선,0,0,35,1,0,2,49,석계,6호선
11,0,2023-12-31,0,면목,7호선,0,0,4,0,0,0,15,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,명동,4호선,1,0,28,1,0,0,41,상도,7호선
11,0,2023-12-31,0,명동,4호선,3,0,36,2,0,0,52,숭실대입구(살피재),7호선
11,0,2023-12-31,0,명동,4호선,3,0,69,0,0,6,89,평촌,4호선
11,0,2023-12-31,0,목동,5호선,1,0,10,0,0,2,24,국회의사당,9호선
11,0,2023-12-31,0,목동,5호선,1,0,14,1,0,1,28,봉천,2호선
11,0,2023-12-31,0,목동,5호선,2,0,76,3,0,5,97,서울역,1호선
11,0,2023-12-31,0,목동,5호선,0,0,3,0,0,0,14,양천구청,2호선
11,0,2023-12-31,0,목동,5호선,3,0,43,0,0,3,60,영등포,1호선
11,0,2023-12-31,0,목동,5호선,2,0,16,1,0,2,32,을지로4가,5호선
11,0,2023-12-31,0,목동,5호선,4,0,72,3,0,4,94,합정,2호선
11,0,2023-12-31,0,몽촌토성(평화의문),8호선,2,0,31,0,0,0,44,강동,5호선
11,0,2023-12-31,0,몽촌토성(평화의문),8호선,0,0,21,0,0,1,33,명일,5호선
11,0,2023-12-31,0,문래,2호선,0,0,15,0,0,1,27,국회의사당,9호선
11,0,2023-12-31,0,문정,8호선,0,0,46,2,0,2,61,강동구청,8호선
11,0,2023-12-31,0,문정,8호선,1,0,66,0,0,4,82,단대오거리,8호선
11,0,2023-12-31,0,미아(서울사이버대학),4호선,0,0,4,2,0,0,17,동묘앞,1호선
11,0,2023-12-31,0,미아(서울사이버대학),4호선,2,0,93,2,0,3,111,서울역,4호선
11,0,2023-12-31,0,미아(서울사이버대학),4호선,1,0,44,1,0,4,61,의정부,1호선
11,0,2023-12-31,0,미아사거리,4호선,0,0,27,2,0,0,40,약수,3호선
11,0,2023-12-31,0,미아사거리,4호선,0,0,24,0,0,0,35,인덕원,4호선
11,1,2023-12-31,0,반포,7호선,0,0,19,1,0,1,33,공릉(서울과학기술대),7호선
11,0,2023-12-31,0,반포,7호선,0,0,50,1,0,4,66,사가정,7호선
11,0,2023-12-31,0,반포,7호선,0,0,60,2,0,5,78,숭실대입구(살피재),7호선
11,0,2023-12-31,0,방이,5호선,8,0,21,1,0,1,42,상일동,5호선
11,0,2023-12-31,0,방이,5호선,22,0,25,3,0,3,64,잠실(송파구청),8호선
11,0,2023-12-31,0,방학,1호선,2,0,33,1,0,0,47,석계,6호선
11,0,2023-12-31,0,방화,5호선,1,0,31,2,0,0,45,광화문(세종문화회관),5호선
11,1,2023-12-31,0,백석,3호선,6,0,64,0,0,5,87,경복궁(정부서울청사),3호선
11,0,2023-12-31,0,보라매,7호선,3,0,52,2,0,5,73,숭실대입구(살피재),7호선
11,0,2023-12-31,0,보문,6호선,9,0,90,3,0,7,120,석계,6호선
11,0,2023-12-31,0,복정,8호선,2,0,30,1,0,7,51,문정,8호선
11,0,2023-12-31,0,복정,8호선,2,0,70,0,0,3,86,천호(풍납토성),8호선
11,0,2023-12-31,0,봉은사,9호선,9,0,347,2,0,16,385,올림픽공원(한국체대),9호선
11,0,2023-12-31,0,봉은사,9호선,9,0,162,6,0,8,196,잠실(송파구청),2호선
11,0,2023-12-31,0,봉은사,9호선,2,0,57,2,0,0,72,한성백제,9호선
11,0,2023-12-31,0,봉천,2호선,2,0,31,0,0,0,44,까치산,5호선
11,0,2023-12-31,0,봉천,2호선,2,0,45,4,0,2,64,종합운동장,2호선
11,0,2023-12-31,0,봉천,2호선,0,0,35,2,0,2,50,총신대입구(이수),4호선
11,0,2023-12-31,0,봉천,2호선,0,0,4,0,0,0,15,학여울,3호선
11,0,2023-12-31,0,봉천,2호선,29,0,342,7,0,31,420,홍대입구,2호선
11,0,2023-12-31,0,봉화산(서울의료원),6호선,4,0,74,2,0,3,94,월곡(동덕여대),6호선
11,0,2023-12-31,0,부개,1호선,2,0,9,7,0,0,29,동묘앞,1호선
11,0,2023-12-31,0,부천,1호선,1,0,15,1,0,1,29,신정네거리,2호선
11,0,2023-12-31,0,부천,1호선,0,0,48,4,0,0,63,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,부평,1호선,0,0,26,1,0,1,39,봉천,2호선
11,0,2023-12-31,0,부평,1호선,0,0,57,2,0,0,70,신대방,2호선
11,0,2023-12-31,0,불광,6호선,1,0,9,1,0,0,22,무악재,3호선
11,0,2023-12-31,0,불광,6호선,4,0,18,2,0,2,37,불광,3호선
11,1,2023-12-31,0,불광,3호선,0,0,26,1,0,1,40,수유(강북구청),4호선
11,0,2023-12-31,0,불광,3호선,0,0,22,3,0,0,36,시청,1호선
11,0,2023-12-31,0,사가정,7호선,1,0,53,2,0,0,67,고속터미널,7호선
11,0,2023-12-31,0,사가정,7호선,4,0,74,8,0,3,100,공릉(서울과학기술대),7호선
11,0,2023-12-31,0,사가정,7호선,1,0,108,1,0,6,127,논현,7호선
11,0,2023-12-31,0,사가정,7호선,0,0,10,4,0,1,26,답십리,5호선
11,1,2023-12-31,0,사가정,7호선,0,0,12,1,0,0,25,봉화산(서울의료원),6호선
11,0,2023-12-31,0,사가정,7호선,3,0,78,4,0,1,97,어린이대공원(세종대),7호선
11,0,2023-12-31,0,사당,4호선,0,0,40,0,0,1,52,낙성대(강감찬),2호선
11,0,2023-12-31,0,사당,2호선,1,0,47,0,0,1,60,남부터미널(예술의전당),3호선
11,0,2023-12-31,0,사당,4호선,5,0,196,1,0,6,219,동대문역사문화공원(DDP),4호선
11,0,2023-12-31,0,사당,4호선,5,0,83,4,0,1,104,미아사거리,4호선
11,0,2023-12-31,0,사당,4호선,1,0,84,2,0,2,100,상록수,4호선
11,0,2023-12-31,0,사당,4호선,5,0,114,2,0,6,138,성신여대입구(돈암),4호선
11,0,2023-12-31,0,사당,2호선,0,0,70,2,0,2,85,압구정,3호선
11,0,2023-12-31,0,사당,2호선,1,0,61,2,0,1,76,양재(서초구청),3호선
11,1,2023-12-31,0,사당,2호선,3,0,53,1,0,1,70,이촌(국립중앙박물관),4호선
11,0,2023-12-31,0,산성,8호선,1,0,82,3,0,2,99,석촌,8호선
11,1,2023-12-31,0,산성,8호선,2,0,46,1,0,0,61,천호(풍납토성),8호선
11,0,2023-12-31,0,삼성중앙,9호선,0,0,15,0,0,2,28,삼성중앙,9호선
11,0,2023-12-31,0,삼송,3호선,0,0,15,2,0,1,29,동묘앞,1호선
11,0,2023-12-31,0,삼송,3호선,0,0,3,3,0,0,17,제기동,1호선
11,0,2023-12-31,0,삼전,9호선,0,0,19,0,0,1,31,서초,2호선
11,0,2023-12-31,0,삼전,9호선,0,0,19,1,0,2,33,잠실(송파구청),8호선
11,0,2023-12-31,0,상도,7호선,2,0,35,1,0,0,49,명동,4호선
11,0,2023-12-31,0,상봉(시외버스터미널),7호선,0,0,35,0,0,0,46,군자(능동),5호선
11,0,2023-12-31,0,상수,6호선,1,0,26,1,0,1,40,월드컵경기장(성산),6호선
11,0,2023-12-31,0,상왕십리,2호선,0,0,3,1,0,0,15,제기동,1호선
11,0,2023-12-31,0,상월곡(한국과학기술연구원),6호선,1,0,17,0,0,0,29,종로5가,1호선
11,0,2023-12-31,0,새절(신사),6호선,0,0,55,1,0,2,69,신도림,2호선
11,0,2023-12-31,0,새절(신사),6호선,0,0,3,0,0,0,14,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,새절(신사),6호선,0,0,9,1,0,0,21,충정로(경기대입구),2호선
11,1,2023-12-31,0,서대문,5호선,13,0,191,4,0,4,224,여의도,5호선
11,0,2023-12-31,0,서대문,5호선,0,0,53,1,0,0,65,천호(풍납토성),5호선
11,0,2023-12-31,0,서대문,5호선,2,0,56,2,0,1,72,충정로(경기대입구),5호선
11,0,2023-12-31,0,서울대입구(관악구청),2호선,1,0,68,3,0,0,83,범계,4호선
11,0,2023-12-31,0,서울역,1호선,4,0,154,1,0,2,172,광운대,1호선
11,0,2023-12-31,0,서울역,1호선,2,0,83,4,0,2,102,대림(구로구청),2호선
11,0,2023-12-31,0,서울역,1호선,3,0,53,3,0,2,72,불광,3호선
11,0,2023-12-31,0,서울역,1호선,2,0,137,0,0,4,154,서울역,1호선
11,0,2023-12-31,0,서울역,1호선,3,0,162,2,0,2,180,을지로입구,2호선
11,0,2023-12-31,0,서울역,1호선,0,2,20,0,0,0,33,충정로(경기대입구),2호선
11,1,2023-12-31,0,서울역,1호선,18,0,516,1,0,24,571,혜화,4호선
11,0,2023-12-31,0,서초,2호선,0,0,21,1,0,2,35,가락시장,3호선
11,0,2023-12-31,0,서초,2호선,2,0,28,1,0,3,45,대청,3호선
11,0,2023-12-31,0,서초,2호선,0,0,41,0,0,2,54,문래,2호선
11,0,2023-12-31,0,서초,2호선,0,0,12,1,0,0,24,약수,3호선
11,0,2023-12-31,0,서초,2호선,8,0,50,1,0,4,74,잠실나루,2호선
11,0,2023-12-31,0,석계,6호선,2,0,24,1,0,3,41,외대앞,1호선
11,0,2023-12-31,0,석계,6호선,8,0,54,2,0,2,77,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,석계,6호선,0,0,12,0,0,0,23,회룡,1호선
11,0,2023-12-31,0,석수,1호선,0,0,6,2,0,0,19,돌곶이,6호선
11,0,2023-12-31,0,석수,1호선,0,0,6,1,0,0,18,동묘앞,1호선
11,0,2023-12-31,0,석촌,9호선,5,0,340,1,0,14,371,신논현,9호선
11,0,2023-12-31,0,석촌고분,9호선,2,1,22,2,0,1,39,석촌고분,9호선
11,0,2023-12-31,0,석촌고분,9호선,3,0,27,2,0,0,43,수서,3호선
11,0,2023-12-31,0,석촌고분,9호선,0,0,39,0,0,0,50,천호(풍납토성),8호선
11,0,2023-12-31,0,선릉,2호선,2,0,59,1,0,4,77,왕십리(성동구청),1호선
11,0,2023-12-31,0,선정릉,9호선,2,0,104,3,0,7,127,고속터미널,9호선
11,0,2023-12-31,0,선정릉,9호선,0,0,30,1,0,2,44,언주,9호선
11,0,2023-12-31,0,성수,2호선,15,0,630,4,0,22,682,동대문역사문화공원(DDP),2호선
11,0,2023-12-31,0,성신여대입구(돈암),4호선,4,0,258,1,0,15,289,서울역,4호선
11,0,2023-12-31,0,송내,1호선,2,0,29,1,0,0,43,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,송정,5호선,0,0,18,0,0,1,30,송정,5호선
11,0,2023-12-31,0,송정,5호선,0,0,19,2,0,1,33,종로3가,5호선
11,0,2023-12-31,0,송파,8호선,0,0,20,0,0,0,31,광나루(장신대),5호선
11,0,2023-12-31,0,송파,8호선,0,0,5,1,0,4,21,대치,3호선
11,0,2023-12-31,0,송파,8호선,0,0,29,0,0,0,40,양재(서초구청),3호선
11,0,2023-12-31,0,송파나루,9호선,8,0,154,1,0,5,179,봉은사,9호선
11,0,2023-12-31,0,수락산,7호선,0,0,24,0,0,2,37,봉화산(서울의료원),6호선
11,1,2023-12-31,0,수서,3호선,0,0,27,1,0,2,42,명일,5호선
11,0,2023-12-31,0,수서,3호선,0,0,30,0,0,2,43,약수,3호선
11,0,2023-12-31,0,수서,3호선,0,0,47,3,0,0,61,천호(풍납토성),5호선
11,0,2023-12-31,0,수원,1호선,0,0,41,0,0,1,53,신풍,7호선
11,0,2023-12-31,0,수유(강북구청),4호선,14,0,167,4,0,9,205,광화문(세종문화회관),5호선
11,0,2023-12-31,0,수유(강북구청),4호선,4,0,125,6,0,10,156,숙대입구(갈월),4호선
11,0,2023-12-31,0,수유(강북구청),4호선,0,0,39,1,0,0,51,연신내,3호선
11,0,2023-12-31,0,수진,8호선,0,0,25,1,0,0,37,송파,8호선
11,1,2023-12-31,0,수진,8호선,3,0,13,2,0,1,31,수진,8호선
11,1,2023-12-31,0,숙대입구(갈월),4호선,4,0,102,2,0,8,128,노원,4호선
11,0,2023-12-31,0,숭실대입구(살피재),7호선,2,0,70,1,0,0,84,강남구청,7호선
11,0,2023-12-31,0,숭실대입구(살피재),7호선,0,0,62,2,0,5,80,반포,7호선
11,0,2023-12-31,0,시청,2호선,2,0,108,0,0,14,135,강변(동서울터미널),2호선
11,0,2023-12-31,0,시청,1호선,12,0,186,5,0,9,223,대방,1호선
11,0,2023-12-31,0,시청,1호선,3,0,102,2,0,2,120,독산,1호선
11,0,2023-12-31,0,시청,2호선,1,0,28,3,0,2,45,등촌,9호선
11,0,2023-12-31,0,시청,1호선,1,0,94,2,0,7,115,안양,1호선
11,0,2023-12-31,0,시청,1호선,3,0,86,0,0,4,104,청량리(서울시립대입구),1호선
11,0,2023-12-31,0,신길,1호선,3,0,125,7,0,2,148,서울역,1호선
11,0,2023-12-31,0,신논현,9호선,0,0,138,1,0,10,160,석촌고분,9호선
11,0,2023-12-31,0,신논현,9호선,3,0,114,0,0,9,137,흑석(중앙대입구),9호선
11,0,2023-12-31,0,신당,2호선,0,0,1,1,0,0,13,군자(능동),7호선
11,0,2023-12-31,0,신당,6호선,1,0,37,0,0,4,53,돌곶이,6호선
11,1,2023-12-31,0,신당,2호선,0,0,14,2,0,0,28,아차산(어린이대공원후문),5호선
11,0,2023-12-31,0,신당,6호선,3,0,59,1,0,3,77,월곡(동덕여대),6호선
11,1,2023-12-31,0,신대방,2호선,0,2,225,0,0,2,241,고속터미널,3호선
11,0,2023-12-31,0,신대방,2호선,0,0,55,1,0,0,67,구로,1호선
11,0,2023-12-31,0,신대방,2호선,4,0,115,2,0,1,133,동대문역사문화공원(DDP),2호선
11,0,2023-12-31,0,신대방,2호선,3,0,86,2,0,4,106,서울역,1호선
11,0,2023-12-31,0,신대방,2호선,0,0,24,1,0,1,37,신당,2호선
11,0,2023-12-31,0,신대방,2호선,1,0,37,0,0,2,51,신정네거리,2호선
11,1,2023-12-31,0,신대방,2호선,3,0,168,3,0,20,206,신촌,2호선
11,0,2023-12-31,0,신대방,2호선,0,3,10,2,0,1,27,신풍,7호선
11,0,2023-12-31,0,신대방,2호선,0,0,17,1,0,2,31,양천구청,2호선
11,0,2023-12-31,0,신도림,2호선,10,0,122,0,0,3,146,남영,1호선
11,0,2023-12-31,0,신도림,2호선,1,0,75,2,0,0,89,노량진,9호선
11,0,2023-12-31,0,신도림,2호선,5,3,63,3,0,1,86,대림(구로구청),7호선
11,0,2023-12-31,0,신도림,2호선,1,0,23,0,0,0,35,등촌,9호선
11,0,2023-12-31,0,신도림,2호선,1,0,86,1,0,3,102,망원,6호선
11,0,2023-12-31,0,신도림,2호선,0,0,40,5,0,4,60,목동,5호선
11,0,2023-12-31,0,신도림,2호선,6,0,70,5,0,7,99,오목교(목동운동장앞),5호선
11,0,2023-12-31,0,신도림,2호선,1,0,70,1,0,1,84,응암,6호선
11,0,2023-12-31,0,신도림,2호선,4,0,44,3,0,5,67,철산,7호선
11,0,2023-12-31,0,신림,2호선,1,0,29,1,0,2,44,국회의사당,9호선
11,0,2023-12-31,0,신림,2호선,0,0,12,1,0,0,24,동묘앞,1호선
11,0,2023-12-31,0,신림,2호선,3,0,109,1,0,5,129,부평,1호선
11,0,2023-12-31,0,신림,2호선,0,0,49,3,0,1,64,연신내,3호선
11,0,2023-12-31,0,신림,2호선,2,0,54,1,0,0,68,종로3가,1호선
11,0,2023-12-31,0,신반포,9호선,3,0,46,1,0,8,69,봉은사,9호선
11,0,2023-12-31,0,신사,3호선,2,0,117,1,0,2,133,고속터미널,9호선
11,0,2023-12-31,0,신사,3호선,1,0,36,0,0,1,49,쌍문,4호선
11,0,2023-12-31,0,신설동,1호선,1,0,15,1,0,0,28,경마공원,4호선
11,0,2023-12-31,0,신설동,1호선,0,0,19,2,0,0,32,월계,1호선
11,0,2023-12-31,0,신설동,1호선,0,0,42,1,0,3,57,종로3가,3호선
11,0,2023-12-31,0,신설동,2호선,1,0,31,2,0,0,45,종로5가,1호선
11,1,2023-12-31,0,신용산,4호선,5,0,146,0,0,8,171,길음,4호선
11,0,2023-12-31,0,신이문,1호선,0,0,3,1,0,0,15,돌곶이,6호선
11,0,2023-12-31,0,신이문,1호선,11,0,65,0,0,6,93,시청,1호선
11,0,2023-12-31,0,신정네거리,2호선,1,0,11,1,0,0,24,낙성대(강감찬),2호선
11,0,2023-12-31,0,신정네거리,2호선,1,0,22,0,0,1,35,도림천,2호선
11,0,2023-12-31,0,신정네거리,2호선,2,0,77,6,0,0,96,발산,5호선
11,0,2023-12-31,0,신정네거리,2호선,0,0,4,2,0,0,17,제기동,1호선
11,0,2023-12-31,0,신촌,2호선,3,0,79,1,0,3,97,까치산,5호선
11,0,2023-12-31,0,신촌,2호선,4,0,74,0,0,7,96,당산,9호선
11,1,2023-12-31,0,신촌,2호선,3,0,141,0,0,10,166,신대방,2호선
11,0,2023-12-31,0,신촌,2호선,1,0,77,0,0,3,92,화곡,5호선
11,0,2023-12-31,0,신흥,8호선,1,0,18,3,0,0,33,강동구청,8호선
11,0,2023-12-31,0,신흥,8호선,0,0,21,2,0,1,35,문정,8호선
11,0,2023-12-31,0,신흥,8호선,0,0,9,1,0,0,21,송파,8호선
11,0,2023-12-31,0,쌍문,4호선,0,0,74,0,0,3,88,안국,3호선
11,0,2023-12-31,0,쌍문,4호선,12,0,215,0,0,7,245,잠실(송파구청),2호선
11,0,2023-12-31,0,쌍문,4호선,7,0,133,3,0,3,157,종각,1호선
11,0,2023-12-31,0,아차산(어린이대공원후문),5호선,3,0,61,0,0,1,76,수서,3호선
11,0,2023-12-31,0,아차산(어린이대공원후문),5호선,1,0,9,0,0,1,22,영등포시장,5호선
11,0,2023-12-31,0,아현,2호선,1,0,83,1,0,3,99,구로디지털단지,2호선
11,3,2023-12-31,0,아현,2호선,2,0,38,1,0,4,59,영등포구청,2호선
11,0,2023-12-31,0,아현,2호선,0,0,19,1,0,0,31,응암,6호선
11,1,2023-12-31,0,아현,2호선,9,0,114,0,0,11,146,잠실(송파구청),2호선
11,0,2023-12-31,0,아현,2호선,0,0,3,0,0,0,14,증산(명지대앞),6호선
11,0,2023-12-31,0,안국,3호선,1,0,99,0,0,3,114,남부터미널(예술의전당),3호선
11,0,2023-12-31,0,안국,3호선,11,0,207,0,0,1,230,동대입구,3호선
11,0,2023-12-31,0,안국,3호선,15,0,326,1,0,7,360,을지로입구,2호선
11,0,2023-12-31,0,안암(고대병원앞),6호선,2,0,30,4,0,0,47,상월곡(한국과학기술연구원),6호선
11,0,2023-12-31,0,안양,1호선,4,0,143,3,0,6,167,시청,1호선
11,0,2023-12-31,0,암사,8호선,0,0,8,5,0,0,24,강일,5호선
11,0,2023-12-31,0,암사,8호선,5,0,56,1,0,0,73,복정,8호선
11,0,2023-12-31,0,암사,8호선,0,0,20,2,0,0,33,수진,8호선
11,0,2023-12-31,0,암사,8호선,0,0,15,0,0,1,27,하남시청(덕풍·신장),5호선
11,0,2023-12-31,0,압구정,3호선,1,0,95,0,0,7,114,구파발,3호선
11,0,2023-12-31,0,압구정,3호선,0,0,36,0,0,1,48,신대방삼거리,7호선
11,0,2023-12-31,0,압구정,3호선,3,0,65,0,0,3,82,을지로입구,2호선
11,0,2023-12-31,0,압구정,3호선,1,0,7,0,0,0,19,응봉,1호선
11,0,2023-12-31,0,압구정,3호선,2,0,9,1,0,0,23,제기동,1호선
11,0,2023-12-31,0,압구정,3호선,0,0,35,1,0,0,47,한성대입구(삼선교),4호선
11,0,2023-12-31,0,애오개,5호선,5,0,70,4,0,1,91,여의도,5호선
11,0,2023-12-31,0,약수,3호선,1,0,30,0,0,3,45,수유(강북구청),4호선
11,0,2023-12-31,0,약수,6호선,0,0,5,1,0,0,17,제기동,1호선
11,0,2023-12-31,0,양재(서초구청),3호선,0,0,18,3,0,1,33,마천,5호선
11,0,2023-12-31,0,양재(서초구청),3호선,1,0,112,1,0,2,127,서울대입구(관악구청),2호선
11,0,2023-12-31,0,어린이대공원(세종대),7호선,0,0,67,3,0,2,83,사가정,7호선
11,0,2023-12-31,0,어린이대공원(세종대),7호선,0,0,63,1,0,4,79,천호(풍납토성),5호선
